date,entropy,entropy_norm,top1
2021-02-16,2.463723134994507,0.9867639285969486,0.12221501991152764
2021-02-17,2.437719407081604,0.9762340193040342,0.13137490823864936
2021-02-18,2.379819304943085,0.9524287322595835,0.17296920761466025
2021-02-19,2.4555743741989136,0.9833835918116598,0.13181432873010634
2021-02-22,2.365473506450653,0.9491145968506516,0.16421206235885621
2021-02-23,2.4074251890182494,0.9647357155095,0.1427175948023796
2021-02-24,2.3427171158790587,0.9387289311966517,0.17547644197940826
2021-02-25,2.4639222621917725,0.9868903064514489,0.11367684945464135
2021-02-26,2.4517823696136474,0.9820329938331485,0.13268525198101996
2021-03-01,2.427859444618225,0.972687753778941,0.13785273000597953
2021-03-02,2.4403974485397337,0.9774511667484442,0.1291699856519699
2021-03-03,2.464557614326477,0.9870519229039164,0.12159601151943207
2021-03-04,2.469553575515747,0.9890317320839297,0.11558687299489975
2021-03-05,2.4346127033233644,0.9751887284469736,0.13390667825937272
2021-03-08,2.4110637497901917,0.9652576512984281,0.143396038711071
2021-03-09,2.4443519639968874,0.979114950995034,0.1314483693242073
2021-03-10,2.452632508277893,0.9823596129217972,0.11964614138007164
2021-03-11,2.43335741519928,0.9749196672135685,0.13420159965753556
2021-03-12,2.3960124254226685,0.9602728871546529,0.1547330640256405
2021-03-15,2.446117944717407,0.9798018546242954,0.13385053649544715
2021-03-16,2.4578997707366943,0.9841992642917264,0.12484354436397553
2021-03-17,2.4602746677398684,0.9853931300146215,0.11786413252353668
2021-03-18,2.1725583505630492,0.8736950683856827,0.2258162711560726
2021-03-19,2.453958077430725,0.9828832891499613,0.12613552048802376
2021-03-22,2.42198490858078,0.9695706838063809,0.1558429217338562
2021-03-23,2.444647583961487,0.9786294146415628,0.14263608947396278
2021-03-24,2.4451310205459595,0.979136550877554,0.13633572652935982
2021-03-25,2.451644010543823,0.9818678704434174,0.12539858505129814
2021-03-26,2.481807522773743,0.9939820543578552,0.11438143074512482
2021-03-29,2.4545282316207886,0.9830221998207896,0.12720409393310547
2021-03-30,2.4041945123672486,0.9615569475183412,0.1512921592593193
2021-03-31,2.4698790645599367,0.9891917508521008,0.11939177975058556
2021-04-01,2.4760981702804568,0.9916314313833259,0.11569961667060852
2021-04-05,2.416818717718124,0.9676679106012667,0.14836896240711211
2021-04-06,2.3543123495578766,0.9432410037654377,0.1863686875998974
2021-04-07,2.4800708627700807,0.9931788596597677,0.1157207852602005
2021-04-08,2.355239760875702,0.9429420434592592,0.17422772482037543
2021-04-09,2.4530661296844483,0.9823354676151489,0.13679273426532745
2021-04-12,2.463560698032379,0.9861639186862219,0.1235085241496563
2021-04-13,2.3686823189258575,0.9495603849955502,0.1744529938697815
2021-04-14,2.2286581802368164,0.8940199118131181,0.22742843627929688
2021-04-15,2.33214218378067,0.9329306185572012,0.1769149900972843
2021-04-16,2.1570832657814027,0.8676674100886598,0.249768086373806
2021-04-19,2.2647238183021545,0.9078117711284758,0.21859253108501434
2021-04-20,2.3371357703208924,0.9362696436108493,0.19598552614450454
2021-04-21,2.4757652950286864,0.9914067015186346,0.11444775626063347
2021-04-22,2.4717977619171143,0.9899172611527505,0.11886399671435356
2021-04-23,2.4074497771263124,0.9618420047711147,0.15873640313744544
2021-04-26,2.26650817155838,0.8989094882574495,0.2060551792383194
2021-04-27,2.249999808073044,0.8947017548279484,0.2086920689046383
2021-04-28,2.2465270161628723,0.900721812468264,0.19915358260273933
2021-04-29,2.3519418001174928,0.9428674613551968,0.171363425552845
2021-04-30,2.3418814539909363,0.9400187536090382,0.16544812932610511
2021-05-03,2.4195575380325316,0.9697165338290968,0.13728519797325134
2021-05-04,2.2580100417137148,0.9063277919354944,0.20299217283725737
2021-05-05,2.3870250821113586,0.9566791028074587,0.16904077008366586
2021-05-06,2.1882805609703064,0.880048862277835,0.22524525538086893
2021-05-07,2.3507126903533937,0.9411923193143571,0.1794053380191326
2021-05-10,2.375474989414215,0.9510901559720204,0.16399321973323822
2021-05-11,2.4339368534088135,0.9747602320387917,0.13701183423399926
2021-05-12,2.4342925691604616,0.9748912859157681,0.14697883382439614
2021-05-13,2.367748954296112,0.9491186212855816,0.16600512310862542
2021-05-14,2.479774527549744,0.9930711375569483,0.11428735941648484
2021-05-17,2.279011914730072,0.9148725056479158,0.16382568538188935
2021-05-18,2.258938012123108,0.9082019506113496,0.17542196601629256
2021-05-19,2.4477757358551027,0.9809309052087427,0.12203589662909507
2021-05-20,2.301391217708588,0.9243843680452025,0.16090114921331405
2021-05-21,2.3567366766929627,0.9454447106332693,0.15513569369912147
2021-05-24,2.4549062919616698,0.9831042925940677,0.1318466891348362
2021-05-25,2.413072934150696,0.9669052416248479,0.1557317379117012
2021-05-26,2.2797925329208373,0.9142353628908114,0.2237057316303253
2021-05-27,2.391953241825104,0.9579875309744543,0.16811846762895585
2021-05-28,2.4062322187423706,0.9647950065026061,0.16844845548272133
2021-06-01,2.2074591982364655,0.8871301430414988,0.23092611476778985
2021-06-02,2.307961220741272,0.9229697829324326,0.19786242961883546
2021-06-03,2.3268756794929506,0.9315788254888829,0.1844422647356987
2021-06-04,2.3277561354637144,0.9317836443705059,0.2029402831196785
2021-06-07,2.3181589794158937,0.9285955131960928,0.18108050093054773
2021-06-08,2.2816381549835203,0.912653371634894,0.2003031449019909
2021-06-09,2.291719241142273,0.919070319329759,0.19248822450637817
2021-06-10,2.2306636595726013,0.8939116969845579,0.21225561529397965
2021-06-11,2.4484161162376403,0.980250877928279,0.1349017785489559
2021-06-14,2.3139552426338197,0.9271823211536332,0.1737268279492855
2021-06-15,2.3859319615364076,0.9559785389027634,0.15677344232797621
2021-06-16,2.34877632856369,0.9415335802821047,0.14482125401496887
2021-06-17,2.3333324813842773,0.934881443344304,0.16717365756630898
2021-06-18,2.4544268083572387,0.9831215089559912,0.13143976971507074
2021-06-21,2.4764367389678954,0.9915550862021267,0.11348389878869057
2021-06-22,2.394287574291229,0.9591448648756703,0.14488364294171333
2021-06-23,2.461214768886566,0.9853639608320411,0.12244016721844674
2021-06-24,2.3105014157295227,0.9258299990280257,0.1741157978773117
2021-06-25,2.137833788394928,0.8575624058367284,0.2090785212814808
2021-06-28,2.2036650133132936,0.8857340036869502,0.1984787406027317
2021-06-29,2.251885914802551,0.9047407499006187,0.19200195387005806
2021-06-30,2.3940278911590576,0.9598650775934209,0.15234894886612893
2021-07-01,2.482690734863281,0.9941022223918817,0.10976485922932624
2021-07-02,2.3619788980484007,0.9471002304456654,0.17362413093447684
2021-07-06,2.3393427443504335,0.9382404082855126,0.17984821304678916
2021-07-07,2.403704113960266,0.9631531307905737,0.14136211454868317
2021-07-08,2.461181061267853,0.9853603491229949,0.13063501358032226
2021-07-09,2.4492133045196534,0.9810355647901097,0.13443873107433318
2021-07-12,2.4750494241714476,0.9911488469634332,0.11332034915685654
2021-07-13,2.35907790184021,0.9423463379395527,0.1697022870182991
2021-07-14,2.4739133501052857,0.9906819416399553,0.11569247514009476
2021-07-15,2.485990171432495,0.9954854019526391,0.10479985289275646
2021-07-16,2.4375763273239137,0.9760556240270155,0.13895602136850357
2021-07-19,2.48321608543396,0.9943569667343705,0.10806060440838337
2021-07-20,2.4764238214492797,0.9917119187591836,0.11426042914390563
2021-07-21,2.365438244342804,0.9469301520253197,0.18522830039262772
2021-07-22,2.28035706281662,0.9159245279411862,0.16709370762109757
2021-07-23,2.282279212474823,0.9176883372729864,0.1794183848798275
2021-07-26,2.290598270893097,0.9154867696756258,0.2282300378382206
2021-07-27,2.3110985589027404,0.9268558172908651,0.17138731077313424
2021-07-28,2.380718185901642,0.9548763627308519,0.14931896552443505
2021-07-29,2.352421178817749,0.9430051985930742,0.1719947960972786
2021-07-30,2.4123086166381835,0.966271018414392,0.14739574536681174
2021-08-02,2.4183586192131044,0.9659743229991308,0.14363248899579048
2021-08-03,2.3117384099960328,0.921609972291707,0.19466224893927575
2021-08-04,2.4251669383049013,0.9708349813737425,0.1444629253447056
2021-08-05,2.469031310081482,0.9878486536760679,0.12398890316486359
2021-08-06,2.340422468185425,0.9372834942740785,0.16843015238642692
2021-08-09,2.1897956037521364,0.8789103891022101,0.19944302678108217
2021-08-10,2.3197772026062013,0.9292740068753008,0.19151667684316634
2021-08-11,2.37887478351593,0.951148405883143,0.16442742481827735
2021-08-12,2.3736135292053224,0.9508609614350605,0.1448282390832901
2021-08-13,2.3772222280502318,0.9523500120728294,0.16014220371842383
2021-08-16,2.315240502357483,0.9286845987501827,0.1804986599087715
2021-08-17,2.4590256214141846,0.9850876048497286,0.12582058884203434
2021-08-18,2.4732624387741087,0.9904224628577343,0.10764508865773678
2021-08-19,2.3783502626419066,0.9526711373815655,0.16422594085335732
2021-08-20,2.4713922691345216,0.9894274432535451,0.11796112865209579
2021-08-23,2.4763374662399293,0.9917070814794131,0.12083379700779914
2021-08-24,2.4200831627845765,0.9684259512537181,0.1440591397881508
2021-08-25,2.4618617844581605,0.9849815407269088,0.12648581713438034
2021-08-26,2.396750464439392,0.9604381041196937,0.14759966865181923
2021-08-27,2.423851344585419,0.9701839326769207,0.1357906959950924
2021-08-30,2.3175730419158938,0.9297889061326314,0.20058546245098113
2021-08-31,2.4616109037399294,0.9857539465915501,0.11477040134370327
2021-09-01,2.46217333316803,0.9860868468771785,0.1163447804749012
2021-09-02,2.388116130828857,0.9554561935220147,0.16051951050758362
2021-09-03,2.4179268074035645,0.9684122459394854,0.14757314905524255
2021-09-07,2.304549071788788,0.9240095490648557,0.17841450318694116
2021-09-08,2.429214825630188,0.9730308909396891,0.13818495631217956
2021-09-09,2.358249921798706,0.9444568432224655,0.15440303415060044
2021-09-10,2.4751033687591555,0.9913670527086751,0.1087501072883606
2021-09-13,2.474121022224426,0.9908557610597042,0.11548133566975594
2021-09-14,2.3959978222846985,0.9577761622856751,0.14744178771972657
2021-09-15,2.3696995329856874,0.9497718674406163,0.14965953096747397
2021-09-16,2.245728750228882,0.901448098920723,0.20376603305339813
2021-09-17,2.4320488119125367,0.9746622508363297,0.12791274219751358
2021-09-20,2.488047552108765,0.9963537581546449,0.10319946438074112
2021-09-21,2.479998092651367,0.9931304625138258,0.11147619247436523
2021-09-22,2.3738154792785644,0.9521660212691212,0.16558032855391502
2021-09-23,2.378252396583557,0.9531883436311588,0.15969675436615943
2021-09-24,2.376454567909241,0.952694191797093,0.15012967213988304
2021-09-27,2.1001263523101805,0.8463231147109176,0.2503714288771153
2021-09-28,2.3800030040740965,0.9525244428154065,0.17998198866844178
2021-09-29,2.353153095245361,0.9432420306505038,0.16630979776382446
2021-09-30,2.430184419155121,0.9735307470302023,0.13626902520656586
2021-10-01,2.3526627111434935,0.9436133887153768,0.15359246402978896
2021-10-04,2.2333159494400023,0.8947596530213936,0.16667434871196746
2021-10-05,2.2679898929595947,0.9086969491691115,0.17181226760149002
2021-10-06,2.3482021617889406,0.9402363127877161,0.1663541340827942
2021-10-07,2.2153505086898804,0.8888671707206073,0.2105092142522335
2021-10-08,2.113055467605591,0.849166608334305,0.2743092219531536
2021-10-11,2.1742879509925843,0.8733429095987888,0.22672002509236336
2021-10-12,2.2153216218948364,0.8885389752721083,0.23350009098649024
2021-10-13,2.2679447746276855,0.9090942538268291,0.2185150295495987
2021-10-14,2.3600272870063783,0.9466393301503618,0.17835475251078606
2021-10-15,2.304599814414978,0.9226292057769934,0.18013136759400367
2021-10-18,2.35258282661438,0.9419377372577739,0.16793232902884483
2021-10-19,2.4274452567100524,0.9717187697498442,0.1373970827460289
2021-10-20,2.284067542552948,0.9130214162574178,0.2138485789299011
2021-10-21,2.3733274030685423,0.9515286019850105,0.17271099358797073
2021-10-22,2.3916234517097474,0.9582534292582295,0.15177230045199394
2021-10-25,2.427514839172363,0.9724893457603531,0.14094316467642784
2021-10-26,2.4035879039764403,0.9631021655520131,0.14722773253917695
2021-10-27,2.3224270939826965,0.9317097318765856,0.15363402023911477
2021-10-28,2.3012520408630373,0.9222258015678801,0.1936746682226658
2021-10-29,2.1637062454223632,0.8663470519683876,0.22096104234457015
2021-11-01,2.401491618156433,0.9619534378093247,0.15866876199841498
2021-11-02,2.375518774986267,0.9516407450838876,0.17564090132713317
2021-11-03,2.265708341598511,0.9089908908903872,0.200217787027359
2021-11-04,2.3230232405662536,0.9317582161306441,0.18968982070684434
2021-11-05,2.3150941705703736,0.9271714050488856,0.18473339214920997
2021-11-08,2.3038456773757936,0.9246040232123854,0.17115192890167236
2021-11-09,2.3414730715751646,0.939612560072227,0.1721289959549904
2021-11-10,2.437248158454895,0.9762125799225901,0.13563664600253106
2021-11-11,2.3548198556900024,0.944376786146387,0.15216044396162032
2021-11-12,2.420119831562042,0.9690695956200437,0.14653712511062622
2021-11-15,2.3871759366989136,0.9559598351749321,0.1558575627207756
2021-11-16,2.4134573769569396,0.9662490601259388,0.14190443262457847
2021-11-17,2.394881625175476,0.9589260348902866,0.1622004373371601
2021-11-18,2.44208110332489,0.9776947666182514,0.12766336664557457
2021-11-19,2.471355981826782,0.9894493279717851,0.11083561137318611
2021-11-22,2.4922552824020388,0.998016736011061,0.09839282855391503
2021-11-23,2.4417532896995544,0.9778663973459147,0.13245131611824035
2021-11-24,2.466757354736328,0.9877442561696769,0.12206097066402435
2021-11-26,2.4492014265060424,0.9806175464048887,0.12476989448070526
2021-11-29,2.4903289747238158,0.9972482489047901,0.10042472764849662
2021-11-30,2.479644522666931,0.9930143827364165,0.11115567058324814
2021-12-01,2.482464861869812,0.9941404001094156,0.10429382279515266
2021-12-02,2.4870263528823853,0.9959474440862747,0.10087268747389316
2021-12-03,2.471582589149475,0.9897203165162154,0.1134728480875492
2021-12-06,2.4790249395370485,0.9927579353903673,0.10536578103899956
2021-12-07,2.4322085070610044,0.9748417658572243,0.13413003981113433
2021-12-08,2.348550856113434,0.9422411242156522,0.1414610992372036
2021-12-09,2.4467001438140867,0.9799549206091421,0.13255637094378472
2021-12-10,2.45997190952301,0.985223331524826,0.12019667029380798
2021-12-13,2.3040665793418884,0.9254670207160243,0.160371510386467
2021-12-14,2.3152960085868837,0.9289443596744092,0.16096963196992875
2021-12-15,2.2105669283866884,0.8876004288438009,0.20321751937270163
2021-12-16,2.373677396774292,0.9522212101836675,0.15105589002370834
2021-12-17,2.251943304538727,0.9057467751269965,0.19225662425160409
2021-12-20,2.3606490468978882,0.9457798850622477,0.14924173727631568
2021-12-21,2.431314556598663,0.9731617386038157,0.14619542807340621
2021-12-22,2.3543218564987183,0.9426868661830627,0.1810058732330799
2021-12-23,2.220840916633606,0.8912938339455053,0.2120400635898113
2021-12-27,2.2160407447814943,0.8872089338362825,0.1834595735371113
2021-12-28,2.214165275096893,0.8890099983523553,0.19921336501836776
2021-12-29,2.2768904328346253,0.9139915279542045,0.17107779592275618
2021-12-30,2.4507458782196045,0.9817650061232276,0.13568018153309822
2021-12-31,2.4516414117813112,0.9822455283413121,0.13528458788990974
2022-01-03,2.443893587589264,0.9784607386053372,0.14199406072497367
2022-01-04,2.367439105510712,0.9468279169064595,0.17190931990742683
2022-01-05,2.4382111740112307,0.9754280818510896,0.14548550337553023
2022-01-06,2.4026459670066833,0.9618657053812106,0.138731686770916
2022-01-07,2.4467610573768614,0.979318211343367,0.13370523899793624
2022-01-10,2.409822614192963,0.9652805924660051,0.15807433173060417
2022-01-11,2.4602410125732423,0.9851716409219933,0.12598374769091605
2022-01-12,2.379648449420929,0.953771380934844,0.17886313959956168
2022-01-13,2.4194834089279174,0.9696856733021905,0.14730526134371758
2022-01-14,2.3523387813568117,0.9409355143593511,0.18382134512066842
2022-01-18,2.3705426836013794,0.9508398750536248,0.16821748733520508
2022-01-19,2.3988736939430235,0.9611556589868439,0.14513628378510476
2022-01-20,2.3985268306732177,0.9604920585673586,0.14844003617763518
2022-01-21,2.352564175128937,0.9440586293571397,0.15451319888234138
2022-01-24,2.4552837800979614,0.9832519346681314,0.12278548642992973
2022-01-25,2.479730973243713,0.9930180507960173,0.11685058951377869
2022-01-26,2.435813510417938,0.9751518339925705,0.14533651605248452
2022-01-27,2.4228366112709043,0.9698625978634051,0.15032873719930648
2022-01-28,2.4224910807609557,0.9688205320334241,0.14799394369125365
2022-01-31,2.433344449996948,0.9733807531198608,0.1419166097044945
2022-02-01,2.391333726644516,0.9565095575830905,0.15540084928274156
2022-02-02,2.25927280664444,0.9070238628942695,0.19015899166464806
2022-02-03,2.352780051231384,0.9425006526576699,0.17570458382368087
2022-02-04,2.3995809602737426,0.9607301485868693,0.16107042402029037
2022-02-07,2.3067696380615232,0.9247835586136683,0.18214531034231185
2022-02-08,2.312924702167511,0.9285004883007411,0.19443613827228545
2022-02-09,2.445782151222229,0.9792655134332352,0.12779588922858237
2022-02-10,2.287474735379219,0.9154730780165332,0.2111796036362648
2022-02-11,2.3352135682106017,0.9366130956944423,0.16995174378156663
2022-02-14,2.3761413073539734,0.9527956837529724,0.1550281338393688
2022-02-15,2.3688794350624085,0.9498886203562372,0.14177822709083557
2022-02-16,2.399701201915741,0.9617453775730336,0.14181543350219727
2022-02-17,2.407633261680603,0.9646026796518957,0.13707626089453698
2022-02-18,2.2596394062042235,0.9071682963246899,0.18382797196507453
2022-02-22,2.414879016876221,0.9676503896088714,0.1335389706492424
2022-02-23,2.356113772392273,0.9455114579896177,0.15737249284982682
2022-02-24,2.4261621594429017,0.9715698203422376,0.15277753710746766
2022-02-25,2.3158754014968874,0.9297058929316491,0.16464045092463495
2022-02-28,2.3353664195537567,0.9337481016464326,0.18920690879225732
2022-03-01,2.3623069095611573,0.9475049311862348,0.16183045342564584
2022-03-02,2.2705457067489623,0.9118160943845899,0.19084613606333733
2022-03-03,2.4485141324996946,0.9806277946581526,0.12750636786222458
2022-03-04,2.3038306999206544,0.9249145377803428,0.1844548326730728
2022-03-07,2.3011452341079712,0.924338898941803,0.16112542480230332
2022-03-08,2.346423981189728,0.9407301828805886,0.17246928825974464
2022-03-09,2.3240754342079164,0.9264304646897414,0.1996462717652321
2022-03-10,2.4002894592285156,0.9606051304270629,0.16010527402162553
2022-03-11,2.3527259731292727,0.9428498432243928,0.17284245491027833
2022-03-14,2.450666205883026,0.9810270151943414,0.1298593132197857
2022-03-15,2.445287833213806,0.9791757743141138,0.12736790508031845
2022-03-16,2.4485587596893312,0.9801575895206709,0.13319340884685515
2022-03-17,2.407811245918274,0.9645598150358484,0.1531815868616104
2022-03-18,2.4629603242874145,0.9862419078941855,0.12948699459433555
2022-03-21,2.4656657671928404,0.9870566821559619,0.12355306923389435
2022-03-22,2.42850772857666,0.9720926165080662,0.1499331249296665
2022-03-23,2.4641249322891237,0.9868115218934809,0.12140242666006089
2022-03-24,2.347729914188385,0.9394413327410416,0.17641739279031754
2022-03-25,2.2976242804527285,0.9214570608858142,0.16909461200237275
2022-03-28,2.443065896034241,0.9785978360674847,0.1418658536672592
2022-03-29,2.3365030884742737,0.9367305993188074,0.18158210098743438
2022-03-30,2.424899182319641,0.9710691691486253,0.1496214462816715
2022-03-31,2.459637215137482,0.9850699367685462,0.1333558328449726
2022-04-01,2.459040837287903,0.9850259667947587,0.12118260249495506
2022-04-04,2.462712063789368,0.9861597266756914,0.124938924908638
2022-04-05,2.245882613658905,0.9003331425986352,0.24456955268979072
2022-04-06,2.1904925513267517,0.8786842995534312,0.2485513024032116
2022-04-07,2.3289754366874695,0.9340421120454703,0.1605205251276493
2022-04-08,2.424100441932678,0.9702271968102155,0.1354443047940731
2022-04-11,2.4704262351989748,0.9891457774228049,0.12128585055470467
2022-04-12,2.4718829202651977,0.9899604147825651,0.11718787506222725
2022-04-13,2.4882979869842528,0.9964847112151887,0.10275481164455413
2022-04-14,2.4273970031738283,0.9723510783858764,0.134479920566082
2022-04-18,2.478677845001221,0.9926352772996626,0.11292251110076905
2022-04-19,2.392406634092331,0.9567222934147346,0.1572501415014267
2022-04-20,2.4426794123649596,0.977593994758024,0.13454640313982963
2022-04-21,2.4614192938804624,0.9852200620880184,0.11904141649603844
2022-04-22,2.4863819742202757,0.995751121685371,0.10494589850306511
2022-04-25,2.444073853492737,0.9790377168578505,0.14158906370401383
2022-04-26,2.4825287437438965,0.9942305881096337,0.10643580079078674
2022-04-27,2.475059189796448,0.9911565753736196,0.12064488753676414
2022-04-28,2.3412055945396424,0.9394338961571975,0.18769813403487207
2022-04-29,2.472068510055542,0.9900448092626367,0.11685691937804223
2022-05-02,2.4784323883056643,0.9926369006878711,0.11359836146235466
2022-05-03,2.4700980401039123,0.9890144930839603,0.11905704632401466
2022-05-04,2.471778326034546,0.989586890099391,0.12204555839300156
2022-05-05,2.4717711353302003,0.9897484550148705,0.1250120171904564
2022-05-06,2.418128182888031,0.9683729599949362,0.14861423909664154
2022-05-09,2.4676257228851317,0.9881428784689225,0.12225567013025283
2022-05-10,2.4752645778656004,0.9911969617299576,0.11312384605407715
2022-05-11,2.45836932182312,0.9844345930279814,0.13435660183429718
2022-05-12,2.399400379657745,0.9606121150470457,0.14381853520870208
2022-05-13,2.431713147163391,0.9735255425166147,0.13646974846720694
2022-05-16,2.4768264722824096,0.9918934764364835,0.11253363326191902
2022-05-17,2.44541006565094,0.9791567692773545,0.13870550349354743
2022-05-18,2.4261715984344483,0.9721360468824966,0.1326929497718811
2022-05-19,2.4762701892852785,0.991739009297073,0.11532987147569657
2022-05-20,2.471428880691528,0.9897822746604323,0.12124944925308227
2022-05-23,2.4337998390197755,0.9741765977189797,0.1443759559094906
2022-05-24,2.3543558382987975,0.9431307229064729,0.18629408091306687
2022-05-25,2.3710403740406036,0.9491420539083357,0.1718490742146969
2022-05-26,2.288676391839981,0.9171259403933621,0.1977534671127796
2022-05-27,2.4178701734542845,0.9672499032590569,0.1478294824063778
2022-05-31,2.419329822063446,0.968309578018066,0.15170960187911986
2022-06-01,2.410004105567932,0.9645900865751347,0.1430762292444706
2022-06-02,2.3746809220314025,0.9513002785453765,0.16488232731819152
2022-06-03,2.404341785907745,0.9633966037343583,0.15438248679041863
2022-06-06,2.4701167440414427,0.9888347345800222,0.11821605116128922
2022-06-07,2.4284491109848023,0.972424694825963,0.13791672095656396
2022-06-08,2.426473388671875,0.9716764886645748,0.14466969132423402
2022-06-09,2.181078985929489,0.8765674498493364,0.2533893747627735
2022-06-10,2.132434678077698,0.8592054864628312,0.2275632193684578
2022-06-13,2.2907067692279814,0.9199282286548954,0.19116282045841218
2022-06-14,2.445652496814728,0.980381336454438,0.13491988286376
2022-06-15,2.392872290611267,0.9587727184834207,0.16692160576581955
2022-06-16,2.4794510793685913,0.9929570467583789,0.1124876457452774
2022-06-17,2.4232860684394835,0.9710996757273427,0.14054434955120088
2022-06-21,2.47485071182251,0.9909769888736009,0.11782666057348251
2022-06-22,2.4799632835388183,0.9932120849202579,0.11352897927165032
2022-06-23,2.4537581062316893,0.9822799803460974,0.13264571592211724
2022-06-24,2.467010202407837,0.9880380533454612,0.12039556458592415
2022-06-27,2.4561947202682495,0.9833987363728263,0.13360290482640266
2022-06-28,2.4208527040481567,0.9691075214865308,0.15408022820949555
2022-06-29,2.3784895396232604,0.9510665113361176,0.16072312891483306
2022-06-30,2.374807108938694,0.9493395856644846,0.16211127042770385
2022-07-01,2.453409876823425,0.9828882194675415,0.13672159135341644
2022-07-05,2.4405845975875855,0.977681611666656,0.14016511276364327
2022-07-06,2.4654369258880617,0.9873774515486038,0.11951551586389542
2022-07-07,2.4565075635910034,0.9837647986685077,0.1217417374253273
2022-07-08,2.424296486377716,0.9696727767172666,0.14648673117160796
2022-07-11,2.468618402481079,0.9884549945548621,0.12868232488632203
2022-07-12,2.466105971336365,0.9874240722953064,0.12168512523174285
2022-07-13,2.4742593908309938,0.9908621944329358,0.11961080983281136
2022-07-14,2.3462521052360534,0.9388692016295702,0.1874915623664856
2022-07-15,2.329524734020233,0.9323978566215539,0.18350848272442818
2022-07-18,2.2524277359247207,0.9001602491701618,0.21784130558371545
2022-07-19,2.1356084752082825,0.8571891274924586,0.2560456594824791
2022-07-20,2.185964552164078,0.8738747039733995,0.24445900574326515
2022-07-21,2.2435079514980316,0.8978623864574079,0.2329516264796257
2022-07-22,2.134426815509796,0.8580425614894917,0.275890506207943
2022-07-25,2.225555236339569,0.8925477912775761,0.19530075669288635
2022-07-26,2.178926937580109,0.8751880724807148,0.23518594309687615
2022-07-27,2.4524123072624207,0.9818503217342527,0.13546308353543282
2022-07-28,2.2691971898078918,0.9109281194218879,0.20664923936128615
2022-07-29,2.2882059049606323,0.9190491190861485,0.2140575434267521
2022-08-01,2.3386345982551573,0.9366555478403535,0.16745028927922248
2022-08-02,2.380849373340607,0.9543884767371993,0.16664750546216964
2022-08-03,2.444012713432312,0.9788214087571266,0.13019238024950028
2022-08-04,2.3815382528305054,0.9543048942904538,0.1664069886505604
2022-08-05,2.4747237873077395,0.9909308529930223,0.11852604031562805
2022-08-08,2.432674598693848,0.9743862717319353,0.1435897521674633
2022-08-09,2.282992124557495,0.9145727532515664,0.18522174045443535
2022-08-10,2.3686125087738037,0.9491571584545919,0.17026253566145896
2022-08-11,2.25303341627121,0.9011278698836016,0.18046848073601723
2022-08-12,2.4158512949943542,0.9678421106096842,0.15097143948078157
2022-08-15,2.431394248008728,0.9737814496089799,0.13430244952440262
2022-08-16,2.4641681432724,0.9869585511959486,0.11916922345757484
2022-08-17,2.4605813789367676,0.9849491559918881,0.12307732760906219
2022-08-18,2.4424978280067444,0.9779411263628839,0.13572005957365035
2022-08-19,2.249692096710205,0.898613360457576,0.19855892181396484
2022-08-22,2.4875945138931272,0.9960976115476444,0.10651367716491222
2022-08-23,2.4342253851890563,0.9746301922545776,0.14488611847162247
2022-08-24,2.351715407371521,0.9379849323281714,0.15842657893896103
2022-08-25,2.37616348028183,0.9511306686610053,0.18310837849974632
2022-08-26,2.4220267391204833,0.9703856658025142,0.1522115007042885
2022-08-29,2.455571720600128,0.9832792335516233,0.1277465972304344
