date,weighted_same_sector,structural_same_sector,lift
2021-04-30,0.3409564830934666,0.3108974358974359,0.030059047196030697
2021-05-03,0.3391252858164207,0.3108974358974359,0.028227849918984804
2021-05-04,0.3496667272847719,0.3108974358974359,0.03876929138733598
2021-05-05,0.33518317634067285,0.3108974358974359,0.024285740443236947
2021-05-06,0.3294243717960926,0.3108974358974359,0.01852693589865667
2021-05-07,0.3500041988108869,0.3108974358974359,0.039106762913451
2021-05-10,0.351450854521884,0.3108974358974359,0.04055341862444811
2021-05-11,0.3436411981651777,0.3108974358974359,0.03274376226774178
2021-05-12,0.32456020190126517,0.3108974358974359,0.013662766003829263
2021-05-13,0.33315476189237886,0.3108974358974359,0.022257325994942956
2021-05-14,0.3307889295664776,0.3108974358974359,0.019891493669041693
2021-05-17,0.3250340927795724,0.3108974358974359,0.0141366568821365
2021-05-18,0.3287501153073644,0.3108974358974359,0.017852679409928518
2021-05-19,0.31935544744925254,0.3108974358974359,0.008458011551816635
2021-05-20,0.32449797152702425,0.3108974358974359,0.01360053562958835
2021-05-21,0.32295726457763085,0.3108974358974359,0.01205982868019495
2021-05-24,0.3239517192665525,0.3108974358974359,0.01305428336911657
2021-05-25,0.31417590970689036,0.3108974358974359,0.003278473809454452
2021-05-26,0.34425956508873656,0.3108974358974359,0.03336212919130066
2021-05-27,0.3359941918526912,0.3108974358974359,0.02509675595525529
2021-05-28,0.3301900499808223,0.3108974358974359,0.019292614083386395
2021-06-01,0.34460132871933563,0.3108974358974359,0.03370389282189973
2021-06-02,0.3573311504659548,0.3108974358974359,0.04643371456851891
2021-06-03,0.32319830739977745,0.3108974358974359,0.012300871502341548
2021-06-04,0.3355839544143886,0.3108974358974359,0.024686518516952694
2021-06-07,0.3416103505005713,0.3108974358974359,0.03071291460313541
2021-06-08,0.3473397846990278,0.3108974358974359,0.03644234880159192
2021-06-09,0.3301587042970513,0.3108974358974359,0.019261268399615394
2021-06-10,0.33203422766868806,0.3108974358974359,0.02113679177125216
2021-06-11,0.3321980908860749,0.3108974358974359,0.02130065498863898
2021-06-14,0.3347544421162319,0.3108974358974359,0.023857006218795995
2021-06-15,0.34263454599321497,0.3108974358974359,0.031737110095779064
2021-06-16,0.33664881715005956,0.3108974358974359,0.025751381252623662
2021-06-17,0.34724468353460447,0.3108974358974359,0.03634724763716857
2021-06-18,0.3417866414346072,0.3108974358974359,0.030889205537171283
2021-06-21,0.33306159810029434,0.3108974358974359,0.02216416220285844
2021-06-22,0.3337418318913431,0.3108974358974359,0.022844395993907196
2021-06-23,0.33283553785277886,0.3108974358974359,0.02193810195534296
2021-06-24,0.3313807063353067,0.3108974358974359,0.020483270437870793
2021-06-25,0.35112199382010817,0.3108974358974359,0.040224557922672266
2021-06-28,0.32534988729625836,0.3108974358974359,0.014452451398822452
2021-06-29,0.3437848925382008,0.3108974358974359,0.03288745664076492
2021-06-30,0.33514908535864185,0.3108974358974359,0.02425164946120595
2021-07-01,0.32467688474251793,0.3108974358974359,0.013779448845082032
2021-07-02,0.33990666720593954,0.3108974358974359,0.029009231308503636
2021-07-06,0.3304642999942743,0.3108974358974359,0.019566864096838388
2021-07-07,0.33271873405472935,0.3108974358974359,0.021821298157293445
2021-07-08,0.32569833511218255,0.3108974358974359,0.014800899214746643
2021-07-09,0.3239159182296163,0.3108974358974359,0.013018482332180392
2021-07-12,0.3265883966104959,0.3108974358974359,0.015690960713059976
2021-07-13,0.334724367277007,0.3108974358974359,0.023826931379571092
2021-07-14,0.32416517241587456,0.3108974358974359,0.013267736518438655
2021-07-15,0.3243162007500214,0.3108974358974359,0.013418764852585474
2021-07-16,0.3185638063081925,0.3108974358974359,0.007666370410756573
2021-07-19,0.31849283556222396,0.3108974358974359,0.007595399664788061
2021-07-20,0.3320130816065518,0.3108974358974359,0.021115645709115893
2021-07-21,0.3360292353705283,0.3108974358974359,0.02513179947309241
2021-07-22,0.31289237301727973,0.3108974358974359,0.0019949371198438315
2021-07-23,0.30691978308198536,0.3108974358974359,-0.003977652815450539
2021-07-26,0.33123126045279605,0.3108974358974359,0.020333824555360147
2021-07-27,0.3248150999077664,0.3108974358974359,0.01391766401033051
2021-07-28,0.32502541341876845,0.3108974358974359,0.014127977521332546
2021-07-29,0.3355720326008196,0.3108974358974359,0.024674596703383678
2021-07-30,0.3178295516098599,0.3108974358974359,0.00693211571242397
2021-08-02,0.34625668278715716,0.3108974358974359,0.03535924688972125
2021-08-03,0.35464972944752193,0.3108974358974359,0.04375229355008603
2021-08-04,0.33907243741333953,0.3108974358974359,0.02817500151590363
2021-08-05,0.3303656317677289,0.3108974358974359,0.01946819587029297
2021-08-06,0.32251538837816685,0.3108974358974359,0.011617952480730942
2021-08-09,0.30700900975645273,0.3108974358974359,-0.00388842614098317
2021-08-10,0.3295450468343098,0.3108974358974359,0.018647610936873893
2021-08-11,0.3387331440192407,0.3108974358974359,0.027835708121804803
2021-08-12,0.33266459750381144,0.3108974358974359,0.02176716160637554
2021-08-13,0.33067414586814686,0.3108974358974359,0.01977670997071096
2021-08-16,0.3397385543292914,0.3108974358974359,0.028841118431855495
2021-08-17,0.33047691839620136,0.3108974358974359,0.019579482498765455
2021-08-18,0.3242941120558617,0.3108974358974359,0.013396676158425824
2021-08-19,0.34338884189492835,0.3108974358974359,0.03249140599749245
2021-08-20,0.33108149031891076,0.3108974358974359,0.020184054421474862
2021-08-23,0.3251739317022223,0.3108974358974359,0.014276495804786404
2021-08-24,0.3394143286733983,0.3108974358974359,0.02851689277596242
2021-08-25,0.3345152490296497,0.3108974358974359,0.023617813132213783
2021-08-26,0.3349780039764672,0.3108974358974359,0.024080568079031306
2021-08-27,0.3294053810111983,0.3108974358974359,0.018507945113762414
2021-08-30,0.34333812004698233,0.3108974358974359,0.03244068414954643
2021-08-31,0.32450449502941864,0.3108974358974359,0.013607059131982735
2021-09-01,0.3288169536096689,0.3108974358974359,0.01791951771223299
2021-09-02,0.33970797498060434,0.3108974358974359,0.02881053908316844
2021-09-03,0.33335195675975954,0.3108974358974359,0.022454520862323635
2021-09-07,0.3303369106962874,0.3108974358974359,0.019439474798851497
2021-09-08,0.3209711168006522,0.3108974358974359,0.010073680903216309
2021-09-09,0.3246391281912694,0.3108974358974359,0.013741692293833485
2021-09-10,0.3271890363238769,0.3108974358974359,0.01629160042644101
2021-09-13,0.32646224983230954,0.3108974358974359,0.015564813934873634
2021-09-14,0.3506041327692271,0.3108974358974359,0.03970669687179118
2021-09-15,0.33412346243126223,0.3108974358974359,0.023226026533826327
2021-09-16,0.3111306145098013,0.3108974358974359,0.00023317861236538118
2021-09-17,0.3315735813257476,0.3108974358974359,0.0206761454283117
2021-09-20,0.3246638900714731,0.3108974358974359,0.013766454174037213
2021-09-21,0.3283537964497938,0.3108974358974359,0.017456360552357886
2021-09-22,0.31674139117349004,0.3108974358974359,0.005843955276054136
2021-09-23,0.32482270147569475,0.3108974358974359,0.01392526557825885
2021-09-24,0.31476263802787735,0.3108974358974359,0.0038652021304414474
2021-09-27,0.32622963696422297,0.3108974358974359,0.015332201066787066
2021-09-28,0.3215330670048732,0.3108974358974359,0.010635631107437316
2021-09-29,0.3359798730606772,0.3108974358974359,0.025082437163241322
2021-09-30,0.3302587038595811,0.3108974358974359,0.019361267962145212
2021-10-01,0.322673689293907,0.3108974358974359,0.011776253396471092
2021-10-04,0.3500892076400337,0.3108974358974359,0.0391917717425978
2021-10-05,0.35853405282946077,0.3108974358974359,0.04763661693202487
2021-10-06,0.3484058768002846,0.3108974358974359,0.037508440902848716
2021-10-07,0.34472221301696065,0.3108974358974359,0.03382477711952475
2021-10-08,0.3427428826465591,0.3108974358974359,0.03184544674912321
2021-10-11,0.3436237200090742,0.3108974358974359,0.032726284111638304
2021-10-12,0.35237616966665564,0.3108974358974359,0.04147873376921973
2021-10-13,0.3418597475555861,0.3108974358974359,0.03096231165815022
2021-10-14,0.33385246400571456,0.3108974358974359,0.022955028108278652
2021-10-15,0.3300844314093655,0.3108974358974359,0.019186995511929594
2021-10-18,0.33187218047755046,0.3108974358974359,0.020974744580114557
2021-10-19,0.33847708174605357,0.3108974358974359,0.027579645848617662
2021-10-20,0.34642725606454516,0.3108974358974359,0.03552982016710926
2021-10-21,0.32907984922755035,0.3108974358974359,0.018182413330114444
2021-10-22,0.33553314809467394,0.3108974358974359,0.024635712197238036
2021-10-25,0.3199155904018832,0.3108974358974359,0.009018154504447318
2021-10-26,0.32328302084252736,0.3108974358974359,0.012385584945091455
2021-10-27,0.3409560821120387,0.3108974358974359,0.030058646214602802
2021-10-28,0.33053945845140736,0.3108974358974359,0.01964202255397146
2021-10-29,0.33913707726729897,0.3108974358974359,0.028239641369863067
2021-11-01,0.3330141201055472,0.3108974358974359,0.022116684208111304
2021-11-02,0.3305146806076179,0.3108974358974359,0.019617244710182002
2021-11-03,0.34304989483454484,0.3108974358974359,0.03215245893710894
2021-11-04,0.3358939397753282,0.3108974358974359,0.024996503877892318
2021-11-05,0.33720935414509984,0.3108974358974359,0.026311918247663935
2021-11-08,0.31957779840685124,0.3108974358974359,0.00868036250941534
2021-11-09,0.3222135403236466,0.3108974358974359,0.011316104426210671
2021-11-10,0.32387746985520666,0.3108974358974359,0.012980033957770754
2021-11-11,0.3365536139641027,0.3108974358974359,0.025656178066666813
2021-11-12,0.3337249011678877,0.3108974358974359,0.02282746527045182
2021-11-15,0.34096549239755813,0.3108974358974359,0.03006805650012223
2021-11-16,0.340877395880735,0.3108974358974359,0.02997995998329911
2021-11-17,0.34427287027915165,0.3108974358974359,0.03337543438171575
2021-11-18,0.3296143889129381,0.3108974358974359,0.01871695301550219
2021-11-19,0.3244573109552678,0.3108974358974359,0.013559875057831905
2021-11-22,0.32603776943930257,0.3108974358974359,0.015140333541866668
2021-11-23,0.33634729922761986,0.3108974358974359,0.025449863330183953
2021-11-24,0.32243905334972617,0.3108974358974359,0.011541617452290265
2021-11-26,0.330215493884118,0.3108974358974359,0.019318057986682124
2021-11-29,0.32641951016662374,0.3108974358974359,0.015522074269187836
2021-11-30,0.32740573153712366,0.3108974358974359,0.016508295639687753
2021-12-01,0.3261164947236128,0.3108974358974359,0.015219058826176912
2021-12-02,0.32481935203142287,0.3108974358974359,0.013921916133986967
2021-12-03,0.32618665344599324,0.3108974358974359,0.015289217548557332
2021-12-06,0.32626220275018175,0.3108974358974359,0.015364766852745848
2021-12-07,0.3318144494015303,0.3108974358974359,0.020917013504094417
2021-12-08,0.32515378061635075,0.3108974358974359,0.014256344718914848
2021-12-09,0.3270177660927429,0.3108974358974359,0.01612033019530701
2021-12-10,0.31859034614985193,0.3108974358974359,0.00769291025241603
2021-12-13,0.32124522171283926,0.3108974358974359,0.010347785815403354
2021-12-14,0.3185530491655861,0.3108974358974359,0.007655613268150174
2021-12-15,0.3216710489783809,0.3108974358974359,0.010773613080944988
2021-12-16,0.3232038069250252,0.3108974358974359,0.012306371027589302
2021-12-17,0.32862427793177185,0.3108974358974359,0.017726842034335943
2021-12-20,0.33216884542314135,0.3108974358974359,0.021271409525705443
2021-12-21,0.33658793806971166,0.3108974358974359,0.025690502172275753
2021-12-22,0.332137354609111,0.3108974358974359,0.021239918711675077
2021-12-23,0.32534617402648175,0.3108974358974359,0.014448738129045846
2021-12-27,0.33168773851511457,0.3108974358974359,0.02079030261767867
2021-12-28,0.3182968542911284,0.3108974358974359,0.007399418393692514
2021-12-29,0.3164019258859382,0.3108974358974359,0.005504489988502281
2021-12-30,0.3223994403428781,0.3108974358974359,0.011502004445442193
2021-12-31,0.3224402751313175,0.3108974358974359,0.011542839233881608
2022-01-03,0.3268913197132557,0.3108974358974359,0.015993883815819787
2022-01-04,0.3348314834197946,0.3108974358974359,0.02393404752235867
2022-01-05,0.34025677987228253,0.3108974358974359,0.02935934397484663
2022-01-06,0.32295516578720196,0.3108974358974359,0.012057729889766056
2022-01-07,0.32991247579623323,0.3108974358974359,0.019015039898797326
2022-01-10,0.33512495571599554,0.3108974358974359,0.02422751981855964
2022-01-11,0.33558951690014016,0.3108974358974359,0.024692081002704258
2022-01-12,0.33155125917843736,0.3108974358974359,0.02065382328100146
2022-01-13,0.332014292557904,0.3108974358974359,0.021116856660468086
2022-01-14,0.34038442051527507,0.3108974358974359,0.029486984617839163
2022-01-18,0.3134992315094619,0.3108974358974359,0.0026017956120260033
2022-01-19,0.33351324245954456,0.3108974358974359,0.022615806562108653
2022-01-20,0.3271171905368158,0.3108974358974359,0.016219754639379913
2022-01-21,0.32743004716741275,0.3108974358974359,0.01653261126997685
2022-01-24,0.32764895968703317,0.3108974358974359,0.016751523789597267
2022-01-25,0.3268362999167162,0.3108974358974359,0.015938864019280297
2022-01-26,0.3415322513817043,0.3108974358974359,0.030634815484268385
2022-01-27,0.34104166643848893,0.3108974358974359,0.03014423054105303
2022-01-28,0.3332187694866074,0.3108974358974359,0.022321333589171488
2022-01-31,0.3328774643892098,0.3108974358974359,0.021980028491773884
2022-02-01,0.3390689159296674,0.3108974358974359,0.028171480032231522
2022-02-02,0.32690558928665525,0.3108974358974359,0.01600815338921935
2022-02-03,0.3210480305162472,0.3108974358974359,0.010150594618811293
2022-02-04,0.3274809868396936,0.3108974358974359,0.01658355094225772
2022-02-07,0.3258170214637172,0.3108974358974359,0.014919585566281313
2022-02-08,0.346785616181324,0.3108974358974359,0.03588818028388807
2022-02-09,0.32141127883584714,0.3108974358974359,0.010513842938411233
2022-02-10,0.339635092283411,0.3108974358974359,0.028737656385975086
2022-02-11,0.3074495487550464,0.3108974358974359,-0.0034478871423895274
2022-02-14,0.3289344335136906,0.3108974358974359,0.018036997616254713
2022-02-15,0.338775943963629,0.3108974358974359,0.027878508066193075
2022-02-16,0.329839781739302,0.3108974358974359,0.018942345841866104
2022-02-17,0.31951443653773853,0.3108974358974359,0.00861700064030263
2022-02-18,0.3188108889788284,0.3108974358974359,0.007913453081392519
2022-02-22,0.3143582560438877,0.3108974358974359,0.0034608201464517707
2022-02-23,0.32648196807540514,0.3108974358974359,0.015584532177969235
2022-02-24,0.3175394294614474,0.3108974358974359,0.006641993564011517
2022-02-25,0.32594908843034276,0.3108974358974359,0.015051652532906856
2022-02-28,0.33566179692046894,0.3108974358974359,0.024764361023033032
2022-03-01,0.33241517853888214,0.3108974358974359,0.021517742641446236
2022-03-02,0.3198425526451946,0.3108974358974359,0.008945116747758719
2022-03-03,0.32871274521944294,0.3108974358974359,0.017815309322007034
2022-03-04,0.3281127159152229,0.3108974358974359,0.017215280017786994
2022-03-07,0.3250449218568222,0.3108974358974359,0.014147485959386308
2022-03-08,0.3347383766398293,0.3108974358974359,0.0238409407423934
2022-03-09,0.34745454460591,0.3108974358974359,0.03655710870847412
2022-03-10,0.33047492885245566,0.3108974358974359,0.01957749295501976
2022-03-11,0.3347513478701774,0.3108974358974359,0.023853911972741504
2022-03-14,0.33440659843547865,0.3108974358974359,0.02350916253804275
2022-03-15,0.3304875711850912,0.3108974358974359,0.019590135287655297
2022-03-16,0.3353200106323022,0.3108974358974359,0.02442257473486631
2022-03-17,0.33908333233991717,0.3108974358974359,0.028185896442481262
2022-03-18,0.3265830897973199,0.3108974358974359,0.015685653899884022
2022-03-21,0.3270013265270293,0.3108974358974359,0.016103890629593387
2022-03-22,0.33284037449296544,0.3108974358974359,0.021942938595529538
2022-03-23,0.3280625010244211,0.3108974358974359,0.01716506512698518
2022-03-24,0.3309756253054363,0.3108974358974359,0.02007818940800038
2022-03-25,0.3276302197197084,0.3108974358974359,0.0167327838222725
2022-03-28,0.3295606309203326,0.3108974358974359,0.018663195022896706
2022-03-29,0.3369377922552541,0.3108974358974359,0.026040356357818206
2022-03-30,0.3205569216554637,0.3108974358974359,0.009659485758027775
2022-03-31,0.3221128304018429,0.3108974358974359,0.011215394504407006
2022-04-01,0.32704112103710076,0.3108974358974359,0.016143685139664854
2022-04-04,0.3233274187734284,0.3108974358974359,0.012429982875992507
2022-04-05,0.31650679102708285,0.3108974358974359,0.005609355129646942
2022-04-06,0.3279765345285176,0.3108974358974359,0.0170790986310817
2022-04-07,0.32759524557832165,0.3108974358974359,0.016697809680885745
2022-04-08,0.34165376353849936,0.3108974358974359,0.030756327641063452
2022-04-11,0.3332885019729279,0.3108974358974359,0.022391066075492017
2022-04-12,0.33118751034296506,0.3108974358974359,0.02029007444552916
2022-04-13,0.32751409689529626,0.3108974358974359,0.016616660997860355
2022-04-14,0.3352943560643124,0.3108974358974359,0.0243969201668765
2022-04-18,0.32930197280958035,0.3108974358974359,0.018404536912144442
2022-04-19,0.3427061293638584,0.3108974358974359,0.03180869346642251
2022-04-20,0.3297234695718329,0.3108974358974359,0.018826033674397002
2022-04-21,0.3174495820894534,0.3108974358974359,0.006552146192017494
2022-04-22,0.32379975754822615,0.3108974358974359,0.01290232165079025
2022-04-25,0.3246637789243621,0.3108974358974359,0.013766343026926198
2022-04-26,0.32450712546947824,0.3108974358974359,0.013609689572042338
2022-04-27,0.32409430325986033,0.3108974358974359,0.013196867362424425
2022-04-28,0.32950852758265414,0.3108974358974359,0.01861109168521824
2022-04-29,0.3279341078921011,0.3108974358974359,0.017036671994665187
2022-05-02,0.32543926374373994,0.3108974358974359,0.014541827846304034
2022-05-03,0.3294952441760211,0.3108974358974359,0.018597808278585204
2022-05-04,0.3289167168352431,0.3108974358974359,0.01801928093780719
2022-05-05,0.3221850533213714,0.3108974358974359,0.01128761742393547
2022-05-06,0.3286740831430909,0.3108974358974359,0.017776647245654975
2022-05-09,0.32812585526225985,0.3108974358974359,0.017228419364823944
2022-05-10,0.32652286854426943,0.3108974358974359,0.015625432646833526
2022-05-11,0.3243937129772917,0.3108974358974359,0.01349627707985579
2022-05-12,0.3357777507284866,0.3108974358974359,0.024880314831050687
2022-05-13,0.3411380602620598,0.3108974358974359,0.03024062436462388
2022-05-16,0.3288164156642768,0.3108974358974359,0.01791897976684087
2022-05-17,0.3316479667930616,0.3108974358974359,0.020750530895625674
2022-05-18,0.33391776103927073,0.3108974358974359,0.02302032514183483
2022-05-19,0.328046997638186,0.3108974358974359,0.017149561740750108
2022-05-20,0.32503373119449647,0.3108974358974359,0.014136295297060564
2022-05-23,0.33045548210058445,0.3108974358974359,0.01955804620314855
2022-05-24,0.33211700229426305,0.3108974358974359,0.02121956639682715
2022-05-25,0.3461634086089899,0.3108974358974359,0.03526597271155402
2022-05-26,0.35044046711447235,0.3108974358974359,0.03954303121703645
2022-05-27,0.3352106263069464,0.3108974358974359,0.02431319040951052
2022-05-31,0.3367262441900002,0.3108974358974359,0.025828808292564287
2022-06-01,0.33252399821562706,0.3108974358974359,0.021626562318191156
2022-06-02,0.31702394980141424,0.3108974358974359,0.006126513903978337
2022-06-03,0.3367072766163189,0.3108974358974359,0.02580984071888298
2022-06-06,0.32650562670820515,0.3108974358974359,0.015608190810769251
2022-06-07,0.3306954431261896,0.3108974358974359,0.01979800722875369
2022-06-08,0.33381369746210393,0.3108974358974359,0.022916261564668028
2022-06-09,0.341326356706349,0.3108974358974359,0.030428920808913074
2022-06-10,0.33491650944816476,0.3108974358974359,0.024019073550728853
2022-06-13,0.32800959441367766,0.3108974358974359,0.01711215851624176
2022-06-14,0.328312156259646,0.3108974358974359,0.01741472036221009
2022-06-15,0.3404199210830412,0.3108974358974359,0.029522485185605296
2022-06-16,0.32382016471660924,0.3108974358974359,0.012922728819173335
2022-06-17,0.32150131635064805,0.3108974358974359,0.010603880453212144
2022-06-21,0.32110723525884166,0.3108974358974359,0.010209799361405758
2022-06-22,0.3239302182450845,0.3108974358974359,0.013032782347648597
2022-06-23,0.32694071455371765,0.3108974358974359,0.016043278656281745
2022-06-24,0.32429540125360257,0.3108974358974359,0.013397965356166663
2022-06-27,0.3342172137934065,0.3108974358974359,0.023319777895970617
2022-06-28,0.3350489300470188,0.3108974358974359,0.024151494149582897
2022-06-29,0.3445887505682179,0.3108974358974359,0.03369131467078201
2022-06-30,0.3392265651792542,0.3108974358974359,0.0283291292818183
2022-07-01,0.3318757468583854,0.3108974358974359,0.020978310960949487
2022-07-05,0.32781095489757206,0.3108974358974359,0.016913519000136157
2022-07-06,0.3300632538158865,0.3108974358974359,0.019165817918450623
2022-07-07,0.3334329792557892,0.3108974358974359,0.022535543358353283
2022-07-08,0.3394043346331858,0.3108974358974359,0.028506898735749908
2022-07-11,0.3295645202355795,0.3108974358974359,0.01866708433814357
2022-07-12,0.33586534839055615,0.3108974358974359,0.024967912493120248
2022-07-13,0.33052163990747824,0.3108974358974359,0.019624204010042334
2022-07-14,0.33669332345195746,0.3108974358974359,0.025795887554521557
2022-07-15,0.32791686919216445,0.3108974358974359,0.017019433294728548
2022-07-18,0.34580903951620695,0.3108974358974359,0.03491160361877105
2022-07-19,0.33888147233448085,0.3108974358974359,0.027984036437044946
2022-07-20,0.35226280635703805,0.3108974358974359,0.04136537045960215
2022-07-21,0.3535236801263342,0.3108974358974359,0.042626244228898325
2022-07-22,0.34833594219035796,0.3108974358974359,0.03743850629292206
2022-07-25,0.3472835203738475,0.3108974358974359,0.03638608447641162
2022-07-26,0.33888490001411015,0.3108974358974359,0.027987464116674243
2022-07-27,0.3285998845951801,0.3108974358974359,0.017702448697744178
2022-07-28,0.33333453732226975,0.3108974358974359,0.02243710142483385
2022-07-29,0.331638375737942,0.3108974358974359,0.020740939840506123
2022-08-01,0.3330207374899828,0.3108974358974359,0.022123301592546885
2022-08-02,0.33033796197010107,0.3108974358974359,0.019440526072665165
2022-08-03,0.32462517262501794,0.3108974358974359,0.01372773672758204
2022-08-04,0.3313390903074518,0.3108974358974359,0.020441654410015886
2022-08-05,0.33043855743037454,0.3108974358974359,0.019541121532938632
2022-08-08,0.3257266401251737,0.3108974358974359,0.014829204227737813
2022-08-09,0.3261885500642062,0.3108974358974359,0.015291114166770314
2022-08-10,0.3302773020429139,0.3108974358974359,0.019379866145477986
2022-08-11,0.3307962933559268,0.3108974358974359,0.019898857458490904
2022-08-12,0.3245900234754852,0.3108974358974359,0.013692587578049309
2022-08-15,0.32395257479344886,0.3108974358974359,0.013055138896012952
2022-08-16,0.33117527343010306,0.3108974358974359,0.020277837532667153
2022-08-17,0.3285977860379134,0.3108974358974359,0.017700350140477494
2022-08-18,0.3288326127595531,0.3108974358974359,0.017935176862117208
