date,self_weight,neighbour_weight
2023-12-06,0.088592395,0.9114076
2023-12-07,0.0817256,0.9182744
2023-12-08,0.08770652,0.9122935
2023-12-11,0.08559628,0.91440374
2023-12-12,0.09253468,0.90746534
2023-12-13,0.08749219,0.91250783
2023-12-14,0.0940022,0.9059978
2023-12-15,0.08865528,0.9113447
2023-12-18,0.09876357,0.9012364
2023-12-19,0.09682956,0.90317047
2023-12-20,0.088738576,0.91126144
2023-12-21,0.08887393,0.9111261
2023-12-22,0.08493983,0.91506016
2023-12-26,0.08209454,0.91790545
2023-12-27,0.08128199,0.918718
2023-12-28,0.076938,0.92306197
2023-12-29,0.07811309,0.9218869
2024-01-02,0.08492388,0.91507614
2024-01-03,0.078265876,0.9217341
2024-01-04,0.0786849,0.9213151
2024-01-05,0.08304158,0.91695845
2024-01-08,0.084950045,0.91504997
2024-01-09,0.087925375,0.9120746
2024-01-10,0.082459554,0.91754043
2024-01-11,0.09133397,0.908666
2024-01-12,0.098246664,0.9017533
2024-01-16,0.095454544,0.9045454
2024-01-17,0.09061692,0.90938306
2024-01-18,0.09261513,0.9073849
2024-01-19,0.08462389,0.9153761
2024-01-22,0.073098786,0.9269012
2024-01-23,0.09401922,0.90598077
2024-01-24,0.08674785,0.9132522
2024-01-25,0.08107597,0.91892403
2024-01-26,0.07942956,0.92057043
2024-01-29,0.08670929,0.91329074
2024-01-30,0.087386616,0.9126134
2024-01-31,0.07946627,0.9205337
2024-02-01,0.083716795,0.9162832
2024-02-02,0.08767905,0.912321
2024-02-05,0.08182509,0.9181749
2024-02-06,0.08576632,0.9142337
2024-02-07,0.09306055,0.90693945
2024-02-08,0.08559994,0.91440004
2024-02-09,0.079505794,0.9204942
2024-02-12,0.09309911,0.9069009
2024-02-13,0.084164,0.915836
2024-02-14,0.088401616,0.9115984
2024-02-15,0.094024174,0.9059758
2024-02-16,0.08770552,0.9122945
2024-02-20,0.08402667,0.9159733
2024-02-21,0.08097073,0.9190293
2024-02-22,0.07986693,0.92013305
2024-02-23,0.08014225,0.91985774
2024-02-26,0.09408888,0.9059111
2024-02-27,0.09611328,0.90388674
2024-02-28,0.080621384,0.91937864
2024-02-29,0.093985654,0.9060143
2024-03-01,0.086220846,0.91377914
2024-03-04,0.08474976,0.91525024
2024-03-05,0.0784933,0.9215067
2024-03-06,0.07859845,0.92140156
2024-03-07,0.08948165,0.91051835
2024-03-08,0.080659635,0.9193404
2024-03-11,0.083905555,0.9160944
2024-03-12,0.079904065,0.9200959
2024-03-13,0.078819975,0.92118
2024-03-14,0.08741457,0.91258544
2024-03-15,0.078887165,0.92111284
2024-03-18,0.0794801,0.9205199
2024-03-19,0.08232692,0.9176731
2024-03-20,0.08173856,0.9182614
2024-03-21,0.08436202,0.91563797
2024-03-22,0.08359045,0.91640955
2024-03-25,0.08803079,0.9119692
2024-03-26,0.08044908,0.9195509
2024-03-27,0.08797192,0.9120281
2024-03-28,0.08855806,0.9114419
2024-04-01,0.08638824,0.91361177
2024-04-02,0.08569033,0.9143097
2024-04-03,0.08367263,0.91632736
2024-04-04,0.0987148,0.9012852
2024-04-05,0.090994075,0.90900594
2024-04-08,0.080661915,0.9193381
2024-04-09,0.07982228,0.9201777
2024-04-10,0.08555123,0.91444874
2024-04-11,0.085533746,0.91446626
2024-04-12,0.08161544,0.91838455
2024-04-15,0.080716446,0.91928357
2024-04-16,0.087597586,0.9124024
2024-04-17,0.08066562,0.9193344
2024-04-18,0.085400626,0.91459936
2024-04-19,0.08443735,0.9155626
2024-04-22,0.078289196,0.9217108
2024-04-23,0.08350125,0.9164988
2024-04-24,0.08224463,0.91775537
2024-04-25,0.07825704,0.921743
2024-04-26,0.086907536,0.9130925
2024-04-29,0.08395148,0.9160485
2024-04-30,0.08743997,0.91256005
2024-05-01,0.08899815,0.91100186
2024-05-02,0.086663574,0.9133364
2024-05-03,0.07647655,0.9235234
2024-05-06,0.08494203,0.91505796
2024-05-07,0.08107218,0.9189278
2024-05-08,0.08646249,0.9135375
2024-05-09,0.08673129,0.9132687
2024-05-10,0.09057257,0.9094274
2024-05-13,0.0864177,0.9135823
2024-05-14,0.084237814,0.9157622
2024-05-15,0.08114079,0.91885924
2024-05-16,0.085889265,0.9141107
2024-05-17,0.08568137,0.9143186
2024-05-20,0.084222905,0.9157771
2024-05-21,0.09112351,0.9088765
2024-05-22,0.08275155,0.9172484
2024-05-23,0.08763658,0.9123634
2024-05-24,0.088824965,0.911175
2024-05-28,0.08009965,0.91990036
2024-05-29,0.088749036,0.91125095
2024-05-30,0.07761419,0.9223858
2024-05-31,0.07856951,0.92143047
2024-06-03,0.09111244,0.90888757
2024-06-04,0.08870257,0.91129744
2024-06-05,0.08149817,0.91850185
2024-06-06,0.07638935,0.9236106
2024-06-07,0.076395415,0.9236046
2024-06-10,0.08067418,0.9193258
2024-06-11,0.08606454,0.9139355
2024-06-12,0.08806904,0.911931
2024-06-13,0.07855572,0.9214443
2024-06-14,0.082124196,0.9178758
2024-06-17,0.08153738,0.91846263
2024-06-18,0.083732024,0.916268
2024-06-20,0.07696393,0.9230361
2024-06-21,0.081850834,0.9181492
2024-06-24,0.07839788,0.92160213
2024-06-25,0.0752567,0.9247433
2024-06-26,0.07829122,0.92170876
2024-06-27,0.078324445,0.92167556
2024-06-28,0.07973305,0.9202669
2024-07-01,0.08880674,0.91119325
2024-07-02,0.08150063,0.91849935
2024-07-03,0.09259455,0.90740544
2024-07-05,0.08021,0.91979
2024-07-08,0.08016293,0.91983706
2024-07-09,0.08078329,0.9192167
2024-07-10,0.08482985,0.91517013
2024-07-11,0.08943072,0.9105693
2024-07-12,0.08685842,0.9131416
2024-07-15,0.082552604,0.9174474
2024-07-16,0.08473223,0.91526777
2024-07-17,0.0962299,0.9037701
2024-07-18,0.08557081,0.9144292
2024-07-19,0.08210043,0.91789955
2024-07-22,0.085034855,0.91496515
2024-07-23,0.083129205,0.9168708
2024-07-24,0.0830461,0.9169539
2024-07-25,0.07874219,0.9212578
2024-07-26,0.07686621,0.9231338
2024-07-29,0.08119623,0.91880375
2024-07-30,0.094410144,0.9055899
2024-07-31,0.09110501,0.908895
2024-08-01,0.081905395,0.91809464
2024-08-02,0.08112431,0.9188757
2024-08-05,0.077835746,0.92216426
2024-08-06,0.084759995,0.91524
2024-08-07,0.08091298,0.91908705
2024-08-08,0.0824811,0.9175189
2024-08-09,0.082646,0.917354
2024-08-12,0.088137455,0.91186255
2024-08-13,0.0888254,0.9111746
2024-08-14,0.08682346,0.91317654
2024-08-15,0.09139807,0.90860194
2024-08-16,0.08080353,0.9191965
2024-08-19,0.079553336,0.92044663
2024-08-20,0.09697948,0.9030205
2024-08-21,0.078749835,0.92125016
2024-08-22,0.07798215,0.9220179
2024-08-23,0.08200658,0.9179934
2024-08-26,0.09266483,0.90733516
2024-08-27,0.08356804,0.91643196
2024-08-28,0.08300151,0.9169985
2024-08-29,0.0901317,0.9098683
2024-08-30,0.08520129,0.91479874
2024-09-03,0.08011688,0.91988313
2024-09-04,0.0804253,0.9195747
2024-09-05,0.08497193,0.9150281
2024-09-06,0.08406951,0.9159305
2024-09-09,0.0833136,0.9166864
2024-09-10,0.07586705,0.92413294
2024-09-11,0.090076864,0.90992314
2024-09-12,0.08779091,0.9122091
2024-09-13,0.09591628,0.9040837
2024-09-16,0.08114955,0.9188504
2024-09-17,0.09783829,0.9021617
2024-09-18,0.08307745,0.91692257
2024-09-19,0.08176609,0.91823393
2024-09-20,0.08648846,0.9135115
2024-09-23,0.08670987,0.91329014
2024-09-24,0.084248155,0.9157518
2024-09-25,0.10166498,0.89833504
2024-09-26,0.086483285,0.9135167
2024-09-27,0.084932305,0.9150677
2024-09-30,0.08222171,0.9177783
2024-10-01,0.09139787,0.9086021
2024-10-02,0.0818292,0.9181708
2024-10-03,0.080860525,0.9191395
2024-10-04,0.08849491,0.9115051
2024-10-07,0.085504435,0.9144956
2024-10-08,0.08293901,0.917061
2024-10-09,0.08517314,0.91482687
2024-10-10,0.082921006,0.917079
2024-10-11,0.08064966,0.9193503
2024-10-14,0.078917354,0.9210826
2024-10-15,0.0862425,0.9137575
2024-10-16,0.081437685,0.9185623
2024-10-17,0.07950351,0.92049646
2024-10-18,0.087300405,0.9126996
2024-10-21,0.084275186,0.9157248
2024-10-22,0.0951969,0.9048031
2024-10-23,0.08590435,0.91409564
2024-10-24,0.07747835,0.92252165
2024-10-25,0.090219505,0.9097805
2024-10-28,0.084612876,0.91538715
2024-10-29,0.08262607,0.91737396
2024-10-30,0.07716478,0.92283523
2024-10-31,0.08535734,0.9146427
2024-11-01,0.08503602,0.91496396
2024-11-04,0.07826917,0.9217308
2024-11-05,0.08404542,0.9159546
2024-11-06,0.08224948,0.91775054
2024-11-07,0.09170799,0.908292
2024-11-08,0.086104795,0.9138952
2024-11-11,0.09593522,0.9040648
2024-11-12,0.09498844,0.90501153
2024-11-13,0.0755609,0.9244391
2024-11-14,0.08657966,0.9134203
2024-11-15,0.08683216,0.91316783
2024-11-18,0.07648183,0.9235182
2024-11-19,0.08737966,0.91262037
2024-11-20,0.08604544,0.91395456
2024-11-21,0.08145332,0.9185467
2024-11-22,0.07913357,0.92086643
2024-11-25,0.08127501,0.918725
2024-11-26,0.07877664,0.92122334
2024-11-27,0.09620305,0.903797
2024-11-29,0.087623015,0.912377
2024-12-02,0.085126616,0.91487336
2024-12-03,0.08412842,0.91587156
2024-12-04,0.07851051,0.9214895
2024-12-05,0.08131543,0.9186846
2024-12-06,0.07285909,0.9271409
2024-12-09,0.07372375,0.92627627
2024-12-10,0.08705469,0.91294533
2024-12-11,0.07920115,0.92079884
2024-12-12,0.08873375,0.91126627
2024-12-13,0.07527738,0.9247226
2024-12-16,0.07713629,0.9228637
2024-12-17,0.08604267,0.91395736
2024-12-18,0.08534572,0.91465425
2024-12-19,0.07867428,0.92132574
2024-12-20,0.08941344,0.91058654
2024-12-23,0.08196286,0.9180371
2024-12-24,0.081698745,0.9183012
2024-12-26,0.07625558,0.92374444
2024-12-27,0.06948707,0.9305129
2024-12-30,0.08383898,0.916161
2024-12-31,0.085861064,0.9141389
2025-01-02,0.08060865,0.91939133
2025-01-03,0.087985724,0.91201425
2025-01-06,0.083675586,0.91632444
2025-01-07,0.08467156,0.91532844
2025-01-08,0.08823334,0.91176665
2025-01-10,0.08794583,0.9120542
2025-01-13,0.08254001,0.91745996
2025-01-14,0.08142949,0.9185705
2025-01-15,0.08572238,0.9142776
2025-01-16,0.089278795,0.9107212
2025-01-17,0.092098266,0.90790176
2025-01-21,0.08037498,0.91962504
2025-01-22,0.08548683,0.9145132
2025-01-23,0.08548564,0.91451436
2025-01-24,0.0861702,0.9138298
2025-01-27,0.07910185,0.92089814
2025-01-28,0.08353305,0.91646695
2025-01-29,0.08327243,0.91672754
2025-01-30,0.07934062,0.92065936
2025-01-31,0.0838102,0.9161898
2025-02-03,0.081429794,0.9185702
2025-02-04,0.08497827,0.9150217
2025-02-05,0.07783124,0.92216873
2025-02-06,0.09109767,0.90890235
2025-02-07,0.08545003,0.91454995
2025-02-10,0.08599145,0.91400856
2025-02-11,0.082667895,0.9173321
2025-02-12,0.081352,0.918648
2025-02-13,0.08490441,0.91509557
2025-02-14,0.084467106,0.9155329
2025-02-18,0.08385969,0.9161403
2025-02-19,0.08248592,0.9175141
2025-02-20,0.08817549,0.9118245
2025-02-21,0.08102659,0.9189734
2025-02-24,0.083501294,0.9164987
2025-02-25,0.081039235,0.91896075
2025-02-26,0.07604148,0.92395854
2025-02-27,0.08645899,0.913541
2025-02-28,0.07868854,0.92131144
2025-03-03,0.078552395,0.92144763
2025-03-04,0.08669258,0.9133074
2025-03-05,0.078076765,0.9219232
2025-03-06,0.07346132,0.9265387
2025-03-07,0.08731094,0.9126891
2025-03-10,0.09078035,0.9092196
2025-03-11,0.089417525,0.9105825
2025-03-12,0.08595517,0.91404486
2025-03-13,0.078711815,0.9212882
2025-03-14,0.08489416,0.9151058
2025-03-17,0.08365164,0.91634834
2025-03-18,0.085899875,0.9141001
2025-03-19,0.090414256,0.9095857
2025-03-20,0.095446385,0.9045536
2025-03-21,0.086278304,0.9137217
2025-03-24,0.08435321,0.9156468
2025-03-25,0.08318159,0.9168184
2025-03-26,0.07761888,0.9223811
2025-03-27,0.082395576,0.91760445
2025-03-28,0.08651835,0.91348165
2025-03-31,0.1128855,0.8871145
2025-04-01,0.089611426,0.9103886
2025-04-02,0.09363775,0.90636224
2025-04-03,0.087375425,0.9126246
2025-04-04,0.08656566,0.9134343
2025-04-07,0.07770507,0.9222949
2025-04-08,0.08392306,0.91607696
2025-04-09,0.08619189,0.9138081
2025-04-10,0.08602683,0.91397315
2025-04-11,0.09239402,0.907606
2025-04-14,0.08446104,0.91553897
2025-04-15,0.08140795,0.91859204
2025-04-16,0.087781094,0.9122189
2025-04-17,0.09304865,0.90695137
2025-04-21,0.07784979,0.9221502
2025-04-22,0.08254175,0.91745824
2025-04-23,0.0794312,0.9205688
2025-04-24,0.09177381,0.9082262
2025-04-25,0.076840915,0.92315906
2025-04-28,0.083214395,0.9167856
2025-04-29,0.088206865,0.9117931
2025-04-30,0.08598519,0.9140148
2025-05-01,0.08224989,0.9177501
2025-05-02,0.0828264,0.9171736
2025-05-05,0.087726705,0.9122733
2025-05-06,0.08435655,0.91564345
2025-05-07,0.0860516,0.9139484
2025-05-08,0.097369604,0.9026304
2025-05-09,0.088368356,0.91163164
2025-05-12,0.08147986,0.91852015
2025-05-13,0.092949145,0.90705085
2025-05-14,0.07990316,0.9200968
2025-05-15,0.085262276,0.9147377
2025-05-16,0.08274964,0.91725034
2025-05-19,0.08022846,0.91977155
2025-05-20,0.09529532,0.9047047
2025-05-21,0.087079875,0.9129201
2025-05-22,0.08234324,0.9176568
2025-05-23,0.1042259,0.8957741
2025-05-27,0.093296625,0.90670335
2025-05-28,0.082429126,0.9175709
2025-05-29,0.07854786,0.92145216
2025-05-30,0.09899548,0.90100455
2025-06-02,0.08254596,0.91745406
2025-06-03,0.084947646,0.91505235
2025-06-04,0.09058288,0.90941715
2025-06-05,0.092314824,0.90768516
2025-06-06,0.096827924,0.9031721
2025-06-09,0.08151539,0.9184846
2025-06-10,0.08217127,0.91782874
2025-06-11,0.087008856,0.91299117
2025-06-12,0.080046065,0.91995394
2025-06-13,0.08355869,0.9164413
2025-06-16,0.08789934,0.9121007
2025-06-17,0.08162041,0.9183796
2025-06-18,0.08317935,0.91682065
2025-06-20,0.08734416,0.91265583
2025-06-23,0.09086218,0.90913785
2025-06-24,0.083712064,0.91628796
2025-06-25,0.08840554,0.91159445
2025-06-26,0.088844575,0.9111554
2025-06-27,0.079273775,0.92072624
2025-06-30,0.08600561,0.9139944
2025-07-01,0.080470264,0.91952974
2025-07-02,0.08366082,0.91633916
2025-07-03,0.09403678,0.90596324
2025-07-07,0.07633443,0.9236656
2025-07-08,0.08540324,0.91459674
2025-07-09,0.0970697,0.9029303
2025-07-10,0.0867907,0.9132093
2025-07-11,0.08344548,0.9165545
2025-07-14,0.08446533,0.9155347
2025-07-15,0.077686355,0.92231363
2025-07-16,0.08991849,0.9100815
2025-07-17,0.07746013,0.9225399
2025-07-18,0.091187984,0.90881205
2025-07-21,0.083056204,0.9169438
2025-07-22,0.08267688,0.9173231
2025-07-23,0.07822995,0.92177004
2025-07-24,0.08086302,0.919137
2025-07-25,0.08628732,0.9137127
2025-07-28,0.08072459,0.9192754
2025-07-29,0.08238759,0.91761243
2025-07-30,0.0836245,0.9163755
2025-07-31,0.07575043,0.9242496
2025-08-01,0.07827581,0.9217242
2025-08-04,0.08567303,0.91432697
2025-08-05,0.08340911,0.91659087
2025-08-06,0.08420634,0.91579366
2025-08-07,0.08320525,0.9167948
2025-08-08,0.07574587,0.9242541
2025-08-11,0.086618334,0.9133817
2025-08-12,0.08379545,0.9162046
2025-08-13,0.086439036,0.913561
2025-08-14,0.077549584,0.9224504
2025-08-15,0.07770953,0.92229044
2025-08-18,0.09143076,0.9085692
2025-08-19,0.084227115,0.9157729
2025-08-20,0.09396999,0.90603
2025-08-21,0.082819946,0.91718006
2025-08-22,0.08638057,0.9136194
2025-08-25,0.08858261,0.91141737
2025-08-26,0.080404796,0.9195952
2025-08-27,0.10175035,0.8982496
2025-08-28,0.097056314,0.9029437
2025-08-29,0.086731285,0.9132687
2025-09-02,0.08798045,0.91201955
2025-09-03,0.08269493,0.91730505
2025-09-04,0.093361445,0.90663856
2025-09-05,0.0767174,0.9232826
2025-09-08,0.08385119,0.9161488
2025-09-09,0.080060214,0.91993976
2025-09-10,0.08980537,0.91019464
2025-09-11,0.07760224,0.92239773
2025-09-12,0.07917426,0.9208257
2025-09-15,0.08583712,0.9141629
2025-09-16,0.07232386,0.92767614
2025-09-17,0.08699137,0.91300863
2025-09-18,0.08260782,0.9173922
2025-09-19,0.10218927,0.8978107
2025-09-22,0.08237498,0.917625
2025-09-23,0.082722634,0.91727734
2025-09-24,0.08875095,0.91124904
2025-09-25,0.08553622,0.91446376
2025-09-26,0.0791018,0.9208982
2025-09-29,0.077296734,0.92270327
2025-09-30,0.07860202,0.921398
2025-10-01,0.088356264,0.91164374
2025-10-02,0.08444081,0.9155592
2025-10-03,0.082056716,0.9179433
2025-10-06,0.08670398,0.91329604
2025-10-07,0.08982413,0.91017586
2025-10-08,0.084033206,0.9159668
2025-10-09,0.0864676,0.9135324
2025-10-10,0.095190585,0.9048094
2025-10-13,0.083434604,0.9165654
2025-10-14,0.08836406,0.91163594
2025-10-15,0.08598378,0.91401625
2025-10-16,0.08313049,0.9168695
2025-10-17,0.08469159,0.9153084
2025-10-20,0.07949179,0.9205082
2025-10-21,0.08310509,0.9168949
2025-10-22,0.07858955,0.92141044
2025-10-23,0.091946505,0.9080535
2025-10-24,0.084221385,0.91577864
2025-10-27,0.08149623,0.91850376
2025-10-28,0.080851056,0.9191489
2025-10-29,0.08311149,0.91688854
2025-10-30,0.09142837,0.9085716
2025-10-31,0.07849328,0.9215067
2025-11-03,0.08558938,0.9144106
2025-11-04,0.085264035,0.914736
2025-11-05,0.10232819,0.8976718
2025-11-06,0.080135144,0.91986483
2025-11-07,0.08566193,0.91433805
2025-11-10,0.07852057,0.9214794
2025-11-11,0.08445031,0.9155497
2025-11-12,0.07867849,0.9213215
2025-11-13,0.080350325,0.91964966
2025-11-14,0.08437406,0.91562593
2025-11-17,0.08418329,0.9158167
2025-11-18,0.08665418,0.9133458
2025-11-19,0.08240869,0.91759133
2025-11-20,0.075550295,0.9244497
2025-11-21,0.09012721,0.9098728
2025-11-24,0.08360204,0.9163979
2025-11-25,0.08305968,0.91694033
2025-11-26,0.08005643,0.9199436
2025-11-28,0.0938454,0.90615463
2025-12-01,0.08872166,0.91127837
2025-12-02,0.07855391,0.9214461
2025-12-03,0.0954778,0.9045222
2025-12-04,0.08437364,0.91562635
2025-12-05,0.076288305,0.9237117
2025-12-08,0.08170224,0.91829777
2025-12-09,0.09478073,0.90521926
2025-12-10,0.089370936,0.91062903
2025-12-11,0.0933045,0.9066955
2025-12-12,0.081059724,0.9189403
2025-12-15,0.08420444,0.91579556
2025-12-16,0.088851005,0.911149
2025-12-17,0.08619447,0.91380554
2025-12-18,0.0894369,0.9105631
2025-12-19,0.0830166,0.9169834
2025-12-22,0.08356097,0.91643906
2025-12-23,0.08680057,0.9131994
2025-12-24,0.08816741,0.9118326
2025-12-26,0.08821314,0.91178685
2025-12-29,0.09029432,0.9097057
2025-12-30,0.08176092,0.91823906
2025-12-31,0.08636063,0.91363937
2026-01-02,0.08037563,0.9196244
2026-01-05,0.08302626,0.9169737
2026-01-06,0.07996287,0.92003715
2026-01-07,0.078280725,0.92171925
2026-01-08,0.08351034,0.91648966
2026-01-09,0.08247228,0.91752774
2026-01-12,0.083178826,0.9168212
2026-01-13,0.08013663,0.91986334
2026-01-14,0.0819481,0.9180519
2026-01-15,0.081593215,0.9184068
2026-01-16,0.085920244,0.9140798
2026-01-20,0.09134269,0.9086573
2026-01-21,0.081299335,0.9187007
2026-01-22,0.07765294,0.92234707
2026-01-23,0.08284142,0.9171586
2026-01-26,0.077150375,0.92284966
2026-01-27,0.07766796,0.92233205
2026-01-28,0.08270523,0.91729474
2026-01-29,0.080704145,0.91929585
2026-01-30,0.08333541,0.9166646
2026-02-02,0.07882482,0.9211752
2026-02-03,0.08728814,0.91271186
2026-02-04,0.07951843,0.92048156
2026-02-05,0.07864769,0.9213523
2026-02-06,0.08049771,0.91950226
2026-02-09,0.07859152,0.9214085
2026-02-10,0.086393766,0.9136062
2026-02-11,0.0785819,0.9214181
2026-02-12,0.08816804,0.911832
2026-02-13,0.09188936,0.9081106
2026-02-17,0.08554545,0.9144546
2026-02-18,0.07943073,0.9205693
2026-02-19,0.08642354,0.9135765
2026-02-20,0.07991517,0.92008483
2026-02-23,0.0797735,0.9202265
2026-02-24,0.07861084,0.92138916
2026-02-25,0.07874842,0.9212516
2026-02-26,0.09019212,0.90980786
2026-02-27,0.08161695,0.91838306
2026-03-02,0.08072107,0.9192789
2026-03-03,0.0878437,0.9121563
2026-03-04,0.07560891,0.9243911
2026-03-05,0.094856404,0.9051436
2026-03-06,0.08029586,0.91970414
2026-03-09,0.09038611,0.9096139
2026-03-10,0.08109904,0.91890097
2026-03-11,0.08916661,0.91083336
2026-03-12,0.08145884,0.9185412
2026-03-13,0.090698764,0.9093012
2026-03-16,0.07984276,0.92015725
2026-03-17,0.078955226,0.92104477
2026-03-18,0.07742906,0.92257094
2026-03-19,0.08509315,0.91490686
2026-03-20,0.077657565,0.9223424
2026-03-23,0.07673706,0.92326295
2026-03-24,0.07769394,0.92230606
2026-03-25,0.0760459,0.9239541
2026-03-26,0.09252777,0.90747225
2026-03-27,0.08288674,0.91711324
2026-03-30,0.07788139,0.9221186
2026-03-31,0.07778687,0.92221314
2026-04-01,0.077370755,0.92262924
2026-04-02,0.07768286,0.92231715
2026-04-06,0.07807463,0.92192537
2026-04-07,0.082810886,0.9171891
2026-04-08,0.083826564,0.91617346
2026-04-09,0.08034251,0.91965747
2026-04-10,0.08462324,0.9153768
2026-04-13,0.08904993,0.91095006
2026-04-14,0.086545326,0.91345465
2026-04-15,0.08433212,0.9156679
2026-04-16,0.08238461,0.9176154
2026-04-17,0.08284041,0.91715956
2026-04-20,0.08031107,0.91968894
2026-04-21,0.082270116,0.91772985
2026-04-22,0.08439575,0.91560423
2026-04-23,0.083745405,0.9162546
2026-04-24,0.07857121,0.9214288
2026-04-27,0.07795154,0.92204845
2026-04-28,0.07675628,0.9232437
2026-04-29,0.08241414,0.91758585
2026-04-30,0.0825628,0.9174372
2026-05-01,0.088154316,0.9118457
2026-05-04,0.094554394,0.9054456
2026-05-05,0.08960076,0.91039926
2026-05-06,0.09448883,0.90551114
2026-05-07,0.09007256,0.9099274
2026-05-08,0.082449816,0.9175502
2026-05-11,0.07797768,0.92202234
2026-05-12,0.084801525,0.91519845
2026-05-13,0.08691775,0.91308224
2026-05-14,0.087618314,0.9123817
2026-05-15,0.08432291,0.9156771
2026-05-18,0.07845751,0.92154247
2026-05-19,0.08179958,0.91820043
2026-05-20,0.07756406,0.92243594
2026-05-21,0.09317784,0.90682214
2026-05-22,0.083124734,0.91687524
2026-05-26,0.08023647,0.9197635
2026-05-27,0.07991027,0.9200897
2026-05-28,0.07682607,0.9231739
2026-05-29,0.08366081,0.91633916
2026-06-01,0.08141006,0.91858995
2026-06-02,0.080714524,0.9192855
2026-06-03,0.07657604,0.92342395
2026-06-04,0.085217066,0.91478294
2026-06-05,0.08810104,0.911899
2026-06-08,0.08814969,0.91185033
2026-06-09,0.08657523,0.9134248
